Monsterid,Damage,Health,GoldValue,Reward,RewardValue,Asset1,Asset2
20418,460,178929,412064,-1,-1,Slime (Blue),Goblin Thug (Blue)
20419,462,179776,413348,-1,-1,Slime (Blue),Goblin Thug (Blue)
20420,463,180625,414634,-1,-1,Slime (Blue),Goblin Thug (Blue)
20421,464,181476,415921,-1,-1,Slime (Blue),Goblin Thug (Blue)
20422,465,182329,417208,-1,-1,Slime (Blue),Goblin Thug (Blue)
20423,466,183184,418496,-1,-1,Slime (Blue),Goblin Thug (Blue)
20424,467,184041,419786,-1,-1,Slime (Blue),Goblin Thug (Blue)
20425,468,184900,421076,-1,-1,Slime (Blue),Goblin Thug (Blue)
20426,469,185761,422367,-1,-1,Earth Sprite,Snake
20427,470,186624,423659,-1,-1,Earth Sprite,Snake
20428,471,187489,424952,-1,-1,Earth Sprite,Snake
20429,473,188356,426246,-1,-1,Earth Sprite,Snake
20430,474,189225,427541,-1,-1,Earth Sprite,Snake
20431,475,190096,428836,-1,-1,Earth Sprite,Snake
20432,476,190969,430133,-1,-1,Earth Sprite,Snake
20433,477,191844,431430,-1,-1,Earth Sprite,Snake
20434,478,192721,432729,-1,-1,Earth Sprite,Snake
20435,479,193600,434028,-1,-1,Earth Sprite,Snake
20436,480,194481,435328,-1,-1,Earth Sprite,Snake
20437,481,195364,436629,-1,-1,Earth Sprite,Snake
20438,482,196249,437931,-1,-1,Earth Sprite,Snake
20439,484,197136,439234,-1,-1,Earth Sprite,Snake
20440,485,198025,440538,-1,-1,Earth Sprite,Snake
20441,486,198916,441842,-1,-1,Earth Sprite,Snake
20442,487,199809,443148,-1,-1,Earth Sprite,Snake
20443,488,200704,444454,-1,-1,Earth Sprite,Snake
20444,489,201601,445762,-1,-1,Earth Sprite,Snake
20445,490,202500,447070,-1,-1,Earth Sprite,Snake
20446,491,203401,448379,-1,-1,Earth Sprite,Snake
20447,492,204304,449689,-1,-1,Earth Sprite,Snake
20448,493,205209,451000,-1,-1,Earth Sprite,Snake
20449,495,206116,452312,-1,-1,Earth Sprite,Snake
20450,496,207025,453624,-1,-1,Earth Sprite,Snake
20451,497,207936,454938,-1,-1,Ghast (Mad),Skeleton
20452,498,208849,456252,-1,-1,Ghast (Mad),Skeleton
20453,499,209764,457567,-1,-1,Ghast (Mad),Skeleton
20454,500,210681,458883,-1,-1,Ghast (Mad),Skeleton
20455,501,211600,460200,-1,-1,Ghast (Mad),Skeleton
20456,502,212521,461518,-1,-1,Ghast (Mad),Skeleton
20457,503,213444,462837,-1,-1,Ghast (Mad),Skeleton
20458,504,214369,464156,-1,-1,Ghast (Mad),Skeleton
20459,506,215296,465477,-1,-1,Ghast (Mad),Skeleton
20460,507,216225,466798,-1,-1,Ghast (Mad),Skeleton
20461,508,217156,468120,-1,-1,Ghast (Mad),Skeleton
20462,509,218089,469443,-1,-1,Ghast (Mad),Skeleton
20463,510,219024,470767,-1,-1,Ghast (Mad),Skeleton
20464,511,219961,472092,-1,-1,Ghast (Mad),Skeleton
20465,512,220900,473418,-1,-1,Ghast (Mad),Skeleton
20466,513,221841,474744,-1,-1,Ghast (Mad),Skeleton
20467,514,222784,476071,-1,-1,Ghast (Mad),Skeleton
20468,515,223729,477400,-1,-1,Ghast (Mad),Skeleton
20469,517,224676,478729,-1,-1,Ghast (Mad),Skeleton
20470,518,225625,480059,-1,-1,Ghast (Mad),Skeleton
20471,519,226576,481389,-1,-1,Ghast (Mad),Skeleton
20472,520,227529,482721,-1,-1,Ghast (Mad),Skeleton
20473,521,228484,484053,-1,-1,Ghast (Mad),Skeleton
20474,522,229441,485387,-1,-1,Ghast (Mad),Skeleton
20475,523,230400,486721,-1,-1,Ghast (Mad),Skeleton
20476,524,231361,488056,-1,-1,Skeleton Warrior,Skeleton Wizard
20477,525,232324,489392,-1,-1,Skeleton Warrior,Skeleton Wizard
20478,526,233289,490728,-1,-1,Skeleton Warrior,Skeleton Wizard
20479,528,234256,492066,-1,-1,Skeleton Warrior,Skeleton Wizard
20480,529,235225,493404,-1,-1,Skeleton Warrior,Skeleton Wizard
20481,530,236196,494743,-1,-1,Skeleton Warrior,Skeleton Wizard
20482,531,237169,496083,-1,-1,Skeleton Warrior,Skeleton Wizard
20483,532,238144,497424,-1,-1,Skeleton Warrior,Skeleton Wizard
20484,533,239121,498766,-1,-1,Skeleton Warrior,Skeleton Wizard
20485,534,240100,500108,-1,-1,Skeleton Warrior,Skeleton Wizard
20486,535,241081,501452,-1,-1,Skeleton Warrior,Skeleton Wizard
20487,536,242064,502796,-1,-1,Skeleton Warrior,Skeleton Wizard
20488,537,243049,504141,-1,-1,Skeleton Warrior,Skeleton Wizard
20489,539,244036,505487,-1,-1,Skeleton Warrior,Skeleton Wizard
20490,540,245025,506834,-1,-1,Skeleton Warrior,Skeleton Wizard
20491,541,246016,508181,-1,-1,Skeleton Warrior,Skeleton Wizard
20492,542,247009,509529,-1,-1,Skeleton Warrior,Skeleton Wizard
20493,543,248004,510879,-1,-1,Skeleton Warrior,Skeleton Wizard
20494,544,249001,512229,-1,-1,Skeleton Warrior,Skeleton Wizard
20495,545,250000,513579,-1,-1,Skeleton Warrior,Skeleton Wizard
20496,546,251001,514931,-1,-1,Skeleton Warrior,Skeleton Wizard
20497,547,252004,516283,-1,-1,Skeleton Warrior,Skeleton Wizard
20498,548,253009,517637,-1,-1,Skeleton Warrior,Skeleton Wizard
20499,550,254016,518991,-1,-1,Skeleton Warrior,Skeleton Wizard
20500,551,255025,520346,-1,-1,Skeleton Warrior,Skeleton Wizard
20501,552,256036,521701,-1,-1,Fire Sprite,Ghoul
20502,553,257049,523058,-1,-1,Fire Sprite,Ghoul
20503,554,258064,524415,-1,-1,Fire Sprite,Ghoul
20504,555,259081,525773,-1,-1,Fire Sprite,Ghoul
20505,556,260100,527132,-1,-1,Fire Sprite,Ghoul
20506,557,261121,528492,-1,-1,Fire Sprite,Ghoul
20507,558,262144,529853,-1,-1,Fire Sprite,Ghoul
20508,559,263169,531214,-1,-1,Fire Sprite,Ghoul
20509,561,264196,532576,-1,-1,Fire Sprite,Ghoul
20510,562,265225,533939,-1,-1,Fire Sprite,Ghoul
20511,563,266256,535303,-1,-1,Fire Sprite,Ghoul
20512,564,267289,536668,-1,-1,Fire Sprite,Ghoul
20513,565,268324,538033,-1,-1,Fire Sprite,Ghoul
20514,566,269361,539399,-1,-1,Fire Sprite,Ghoul
20515,567,270400,540766,-1,-1,Fire Sprite,Ghoul
20516,568,271441,542134,-1,-1,Fire Sprite,Ghoul
20517,569,272484,543502,-1,-1,Fire Sprite,Ghoul
20518,570,273529,544872,-1,-1,Fire Sprite,Ghoul
20519,572,274576,546242,-1,-1,Fire Sprite,Ghoul
20520,573,275625,547613,-1,-1,Fire Sprite,Ghoul
20521,574,276676,548985,-1,-1,Fire Sprite,Ghoul
20522,575,277729,550357,-1,-1,Fire Sprite,Ghoul
20523,576,278784,551731,-1,-1,Fire Sprite,Ghoul
20524,577,279841,553105,-1,-1,Fire Sprite,Ghoul
20525,578,280900,554480,-1,-1,Fire Sprite,Ghoul
20526,579,281961,555855,-1,-1,Slime (Green),Snake
20527,580,283024,557232,-1,-1,Slime (Green),Snake
20528,581,284089,558609,-1,-1,Slime (Green),Snake
20529,583,285156,559987,-1,-1,Slime (Green),Snake
20530,584,286225,561366,-1,-1,Slime (Green),Snake
20531,585,287296,562746,-1,-1,Slime (Green),Snake
20532,586,288369,564126,-1,-1,Slime (Green),Snake
20533,587,289444,565507,-1,-1,Slime (Green),Snake
20534,588,290521,566889,-1,-1,Slime (Green),Snake
20535,589,291600,568272,-1,-1,Slime (Green),Snake
20536,590,292681,569656,-1,-1,Slime (Green),Snake
20537,591,293764,571040,-1,-1,Slime (Green),Snake
20538,592,294849,572425,-1,-1,Slime (Green),Snake
20539,594,295936,573811,-1,-1,Slime (Green),Snake
20540,595,297025,575198,-1,-1,Slime (Green),Snake
20541,596,298116,576585,-1,-1,Slime (Green),Snake
20542,597,299209,577973,-1,-1,Slime (Green),Snake
20543,598,300304,579362,-1,-1,Slime (Green),Snake
20544,599,301401,580752,-1,-1,Slime (Green),Snake
20545,600,302500,582142,-1,-1,Slime (Green),Snake
20546,601,303601,583533,-1,-1,Slime (Green),Snake
20547,602,304704,584925,-1,-1,Slime (Green),Snake
20548,603,305809,586318,-1,-1,Slime (Green),Snake
20549,605,306916,587712,-1,-1,Slime (Green),Snake
20550,606,308025,589106,-1,-1,Slime (Green),Snake
20551,607,309136,590501,-1,-1,Slime (Green),Earth Sprite
20552,608,310249,591897,-1,-1,Slime (Green),Earth Sprite
20553,609,311364,593294,-1,-1,Slime (Green),Earth Sprite
20554,610,312481,594691,-1,-1,Slime (Green),Earth Sprite
20555,611,313600,596089,-1,-1,Slime (Green),Earth Sprite
20556,612,314721,597488,-1,-1,Slime (Green),Earth Sprite
20557,613,315844,598888,-1,-1,Slime (Green),Earth Sprite
20558,614,316969,600288,-1,-1,Slime (Green),Earth Sprite
20559,616,318096,601689,-1,-1,Slime (Green),Earth Sprite
20560,617,319225,603091,-1,-1,Slime (Green),Earth Sprite
20561,618,320356,604494,-1,-1,Slime (Green),Earth Sprite
20562,619,321489,605897,-1,-1,Slime (Green),Earth Sprite
20563,620,322624,607301,-1,-1,Slime (Green),Earth Sprite
20564,621,323761,608706,-1,-1,Slime (Green),Earth Sprite
20565,622,324900,610112,-1,-1,Slime (Green),Earth Sprite
20566,623,326041,611518,-1,-1,Slime (Green),Earth Sprite
20567,624,327184,612925,-1,-1,Slime (Green),Earth Sprite
20568,625,328329,614333,-1,-1,Slime (Green),Earth Sprite
20569,627,329476,615742,-1,-1,Slime (Green),Earth Sprite
20570,628,330625,617151,-1,-1,Slime (Green),Earth Sprite
20571,629,331776,618561,-1,-1,Slime (Green),Earth Sprite
20572,630,332929,619972,-1,-1,Slime (Green),Earth Sprite
20573,631,334084,621384,-1,-1,Slime (Green),Earth Sprite
20574,632,335241,622796,-1,-1,Slime (Green),Earth Sprite
20575,633,336400,624209,-1,-1,Slime (Green),Earth Sprite
20576,634,337561,625623,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20577,635,338724,627037,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20578,636,339889,628453,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20579,638,341056,629869,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20580,639,342225,631285,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20581,640,343396,632703,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20582,641,344569,634121,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20583,642,345744,635540,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20584,643,346921,636960,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20585,644,348100,638380,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20586,645,349281,639801,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20587,646,350464,641223,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20588,647,351649,642646,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20589,649,352836,644069,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20590,650,354025,645493,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20591,651,355216,646918,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20592,652,356409,648343,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20593,653,357604,649770,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20594,654,358801,651197,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20595,655,360000,652624,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20596,656,361201,654053,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20597,657,362404,655482,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20598,658,363609,656912,-1,-1,Goblin Thug (Green),Goblin Thug (Red)
20599,660,364816,658342,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20600,661,366025,659774,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20601,662,367236,661205,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20602,663,368449,662638,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20603,664,369664,664072,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20604,665,370881,665506,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20605,666,372100,666941,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20606,667,373321,668376,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20607,668,374544,669812,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20608,669,375769,671249,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20609,671,376996,672687,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20610,672,378225,674126,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20611,673,379456,675565,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20612,674,380689,677005,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20613,675,381924,678445,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20614,676,383161,679886,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20615,677,384400,681328,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20616,678,385641,682771,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20617,679,386884,684214,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20618,680,388129,685658,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20619,682,389376,687103,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20620,683,390625,688549,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20621,684,391876,689995,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20622,685,393129,691442,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20623,686,394384,692889,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20624,687,395641,694337,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20625,688,396900,695786,-1,-1,Goblin Thug (Green),Goblin Thug (Blue)
20626,689,398161,697236,-1,-1,Slime (Blue),Bat
20627,690,399424,698686,-1,-1,Slime (Blue),Bat
20628,691,400689,700137,-1,-1,Slime (Blue),Bat
20629,693,401956,701589,-1,-1,Slime (Blue),Bat
20630,694,403225,703042,-1,-1,Slime (Blue),Bat
20631,695,404496,704495,-1,-1,Slime (Blue),Bat
20632,696,405769,705948,-1,-1,Slime (Blue),Bat
20633,697,407044,707403,-1,-1,Slime (Blue),Bat
20634,698,408321,708858,-1,-1,Slime (Blue),Bat
20635,699,409600,710314,-1,-1,Slime (Blue),Bat
20636,700,410881,711771,-1,-1,Slime (Blue),Bat
20637,701,412164,713228,-1,-1,Slime (Blue),Bat
20638,702,413449,714686,-1,-1,Slime (Blue),Bat
20639,704,414736,716145,-1,-1,Slime (Blue),Bat
20640,705,416025,717604,-1,-1,Slime (Blue),Bat
20641,706,417316,719064,-1,-1,Slime (Blue),Bat
20642,707,418609,720525,-1,-1,Slime (Blue),Bat
20643,708,419904,721986,-1,-1,Slime (Blue),Bat
20644,709,421201,723448,-1,-1,Slime (Blue),Bat
20645,710,422500,724911,-1,-1,Slime (Blue),Bat
20646,711,423801,726374,-1,-1,Slime (Blue),Bat
20647,712,425104,727838,-1,-1,Slime (Blue),Bat
20648,713,426409,729303,-1,-1,Slime (Blue),Bat
20649,715,427716,730769,-1,-1,Slime (Blue),Bat
20650,716,429025,732235,-1,-1,Slime (Blue),Bat
20651,717,430336,733701,-1,-1,Fire Sprite,Bat
20652,718,431649,735169,-1,-1,Fire Sprite,Bat
20653,719,432964,736637,-1,-1,Fire Sprite,Bat
20654,720,434281,738106,-1,-1,Fire Sprite,Bat
20655,721,435600,739576,-1,-1,Fire Sprite,Bat
20656,722,436921,741046,-1,-1,Fire Sprite,Bat
20657,723,438244,742517,-1,-1,Fire Sprite,Bat
20658,724,439569,743988,-1,-1,Fire Sprite,Bat
20659,726,440896,745460,-1,-1,Fire Sprite,Bat
20660,727,442225,746933,-1,-1,Fire Sprite,Bat
20661,728,443556,748407,-1,-1,Fire Sprite,Bat
20662,729,444889,749881,-1,-1,Fire Sprite,Bat
20663,730,446224,751356,-1,-1,Fire Sprite,Bat
20664,731,447561,752832,-1,-1,Fire Sprite,Bat
20665,732,448900,754308,-1,-1,Fire Sprite,Bat
20666,733,450241,755785,-1,-1,Fire Sprite,Bat
20667,734,451584,757262,-1,-1,Fire Sprite,Bat
20668,735,452929,758741,-1,-1,Fire Sprite,Bat
20669,737,454276,760219,-1,-1,Fire Sprite,Bat
20670,738,455625,761699,-1,-1,Fire Sprite,Bat
20671,739,456976,763179,-1,-1,Fire Sprite,Bat
20672,740,458329,764660,-1,-1,Fire Sprite,Bat
20673,741,459684,766142,-1,-1,Fire Sprite,Bat
20674,742,461041,767624,-1,-1,Fire Sprite,Bat
20675,743,462400,769107,-1,-1,Fire Sprite,Bat
20676,744,463761,770590,-1,-1,Skeleton,Skeleton Warrior
20677,745,465124,772075,-1,-1,Skeleton,Skeleton Warrior
20678,746,466489,773559,-1,-1,Skeleton,Skeleton Warrior
20679,748,467856,775045,-1,-1,Skeleton,Skeleton Warrior
20680,749,469225,776531,-1,-1,Skeleton,Skeleton Warrior
20681,750,470596,778018,-1,-1,Skeleton,Skeleton Warrior
20682,751,471969,779505,-1,-1,Skeleton,Skeleton Warrior
20683,752,473344,780994,-1,-1,Skeleton,Skeleton Warrior
20684,753,474721,782482,-1,-1,Skeleton,Skeleton Warrior
20685,754,476100,783972,-1,-1,Skeleton,Skeleton Warrior
20686,755,477481,785462,-1,-1,Skeleton,Skeleton Warrior
20687,756,478864,786953,-1,-1,Skeleton,Skeleton Warrior
20688,757,480249,788444,-1,-1,Skeleton,Skeleton Warrior
20689,759,481636,789936,-1,-1,Skeleton,Skeleton Warrior
20690,760,483025,791429,-1,-1,Skeleton,Skeleton Warrior
20691,761,484416,792922,-1,-1,Skeleton,Skeleton Warrior
20692,762,485809,794416,-1,-1,Skeleton,Skeleton Warrior
20693,763,487204,795911,-1,-1,Skeleton,Skeleton Warrior
20694,764,488601,797406,-1,-1,Skeleton,Skeleton Warrior
20695,765,490000,798902,-1,-1,Skeleton,Skeleton Warrior
20696,766,491401,800399,-1,-1,Skeleton,Skeleton Warrior
20697,767,492804,801896,-1,-1,Skeleton,Skeleton Warrior
20698,768,494209,803394,-1,-1,Skeleton,Skeleton Warrior
20699,770,495616,804892,-1,-1,Skeleton,Skeleton Warrior
20700,771,1845084,806392,-1,-1,Skeleton,Skeleton Warrior
20701,772,1850846,807891,-1,-1,Skeleton,Skeleton Wizard
20702,773,1856619,809392,-1,-1,Skeleton,Skeleton Wizard
20703,774,1862401,810893,-1,-1,Skeleton,Skeleton Wizard
20704,775,1868193,812395,-1,-1,Skeleton,Skeleton Wizard
20705,776,1873995,813897,-1,-1,Skeleton,Skeleton Wizard
20706,777,1879806,815400,-1,-1,Skeleton,Skeleton Wizard
20707,778,1885628,816904,-1,-1,Skeleton,Skeleton Wizard
20708,779,1891459,818408,-1,-1,Skeleton,Skeleton Wizard
20709,781,1897300,819913,-1,-1,Skeleton,Skeleton Wizard
20710,782,1903151,821419,-1,-1,Skeleton,Skeleton Wizard
20711,783,1909012,822925,-1,-1,Skeleton,Skeleton Wizard
20712,784,1914883,824432,-1,-1,Skeleton,Skeleton Wizard
20713,785,1920763,825939,-1,-1,Skeleton,Skeleton Wizard
20714,786,1926653,827447,-1,-1,Skeleton,Skeleton Wizard
20715,787,1932553,828956,-1,-1,Skeleton,Skeleton Wizard
20716,788,1938463,830466,-1,-1,Skeleton,Skeleton Wizard
20717,789,1944383,831976,-1,-1,Skeleton,Skeleton Wizard
20718,790,1950313,833486,-1,-1,Skeleton,Skeleton Wizard
20719,792,1956252,834998,-1,-1,Skeleton,Skeleton Wizard
20720,793,1962202,836509,-1,-1,Skeleton,Skeleton Wizard
20721,794,1968161,838022,-1,-1,Skeleton,Skeleton Wizard
20722,795,1974130,839535,-1,-1,Skeleton,Skeleton Wizard
20723,796,1980109,841049,-1,-1,Skeleton,Skeleton Wizard
20724,797,1986097,842564,-1,-1,Skeleton,Skeleton Wizard
20725,798,1992096,844079,-1,-1,Skeleton,Skeleton Wizard
20726,799,1998105,845594,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20727,800,2004123,847111,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20728,801,2010151,848628,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20729,803,2016189,850145,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20730,804,2022237,851663,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20731,805,2028295,853182,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20732,806,2034363,854702,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20733,807,2040441,856222,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20734,808,2046528,857743,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20735,809,2052626,859264,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20736,810,2058733,860786,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20737,811,2064850,862308,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20738,812,2070978,863832,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20739,814,2077115,865355,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20740,815,2083262,866880,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20741,816,2089418,868405,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20742,817,2095585,869931,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20743,818,2101762,871457,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20744,819,2107949,872984,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20745,820,2114145,874511,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20746,821,2120351,876039,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20747,822,2126568,877568,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20748,823,2132794,879098,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20749,825,2139030,880628,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20750,826,2145277,882158,-1,-1,Skeleton (RPC) Warrior,Ghast (Spoopy)
20751,827,2151533,883689,-1,-1,Bat,Earth Sprite
20752,828,2157799,885221,-1,-1,Bat,Earth Sprite
20753,829,2164075,886754,-1,-1,Bat,Earth Sprite
20754,830,2170361,888287,-1,-1,Bat,Earth Sprite
20755,831,2176657,889820,-1,-1,Bat,Earth Sprite
20756,832,2182962,891355,-1,-1,Bat,Earth Sprite
20757,833,2189278,892889,-1,-1,Bat,Earth Sprite
20758,834,2195604,894425,-1,-1,Bat,Earth Sprite
20759,836,2201940,895961,-1,-1,Bat,Earth Sprite
20760,837,2208285,897498,-1,-1,Bat,Earth Sprite
20761,838,2214641,899035,-1,-1,Bat,Earth Sprite
20762,839,2221006,900573,-1,-1,Bat,Earth Sprite
20763,840,2227382,902112,-1,-1,Bat,Earth Sprite
20764,841,2233767,903651,-1,-1,Bat,Earth Sprite
20765,842,2240163,905190,-1,-1,Bat,Earth Sprite
20766,843,2246568,906731,-1,-1,Bat,Earth Sprite
20767,844,2252984,908272,-1,-1,Bat,Earth Sprite
20768,845,2259409,909813,-1,-1,Bat,Earth Sprite
20769,847,2265845,911355,-1,-1,Bat,Earth Sprite
20770,848,2272290,912898,-1,-1,Bat,Earth Sprite
20771,849,2278745,914442,-1,-1,Bat,Earth Sprite
20772,850,2285211,915985,-1,-1,Bat,Earth Sprite
20773,851,2291686,917530,-1,-1,Bat,Earth Sprite
20774,852,2298171,919075,-1,-1,Bat,Earth Sprite
20775,853,2304667,920621,-1,-1,Bat,Earth Sprite
20776,854,2311172,922167,-1,-1,Ghast (Mad),Snake
20777,855,2317687,923714,-1,-1,Ghast (Mad),Snake
20778,856,2324213,925262,-1,-1,Ghast (Mad),Snake
20779,858,2330748,926810,-1,-1,Ghast (Mad),Snake
20780,859,2337293,928359,-1,-1,Ghast (Mad),Snake
20781,860,2343849,929908,-1,-1,Ghast (Mad),Snake
20782,861,2350414,931458,-1,-1,Ghast (Mad),Snake
20783,862,2356990,933009,-1,-1,Ghast (Mad),Snake
20784,863,2363575,934560,-1,-1,Ghast (Mad),Snake
20785,864,2370171,936111,-1,-1,Ghast (Mad),Snake
20786,865,2376776,937664,-1,-1,Ghast (Mad),Snake
20787,866,2383392,939217,-1,-1,Ghast (Mad),Snake
20788,867,2390017,940770,-1,-1,Ghast (Mad),Snake
20789,869,2396653,942324,-1,-1,Ghast (Mad),Snake
20790,870,2403298,943879,-1,-1,Ghast (Mad),Snake
20791,871,2409954,945434,-1,-1,Ghast (Mad),Snake
20792,872,2416620,946990,-1,-1,Ghast (Mad),Snake
20793,873,2423295,948547,-1,-1,Ghast (Mad),Snake
20794,874,2429981,950104,-1,-1,Ghast (Mad),Snake
20795,875,2436677,951661,-1,-1,Ghast (Mad),Snake
20796,876,2443383,953220,-1,-1,Ghast (Mad),Snake
20797,877,2450099,954778,-1,-1,Ghast (Mad),Snake
20798,878,2456825,956338,-1,-1,Ghast (Mad),Snake
20799,880,2463561,957898,-1,-1,Ghast (Mad),Snake
20800,881,2470307,959458,-1,-1,Ghast (Mad),Snake
20801,882,2477063,961020,-1,-1,Slime (Yellow),Slime (Grey)
20802,883,2483829,962581,-1,-1,Slime (Yellow),Slime (Grey)
20803,884,2490606,964144,-1,-1,Slime (Yellow),Slime (Grey)
20804,885,2497392,965707,-1,-1,Slime (Yellow),Slime (Grey)
20805,886,2504189,967270,-1,-1,Slime (Yellow),Slime (Grey)
20806,887,2510995,968834,-1,-1,Slime (Yellow),Slime (Grey)
20807,888,2517812,970399,-1,-1,Slime (Yellow),Slime (Grey)
20808,889,2524638,971964,-1,-1,Slime (Yellow),Slime (Grey)
20809,891,2531475,973530,-1,-1,Slime (Yellow),Slime (Grey)
20810,892,2538322,975096,-1,-1,Slime (Yellow),Slime (Grey)
20811,893,2545179,976663,-1,-1,Slime (Yellow),Slime (Grey)
20812,894,2552046,978231,-1,-1,Slime (Yellow),Slime (Grey)
20813,895,2558923,979799,-1,-1,Slime (Yellow),Slime (Grey)
20814,896,2565811,981368,-1,-1,Slime (Yellow),Slime (Grey)
20815,897,2572708,982937,-1,-1,Slime (Yellow),Slime (Grey)
20816,898,2579615,984507,-1,-1,Slime (Yellow),Slime (Grey)
20817,899,2586533,986078,-1,-1,Slime (Yellow),Slime (Grey)
20818,900,2593460,987649,-1,-1,Slime (Yellow),Slime (Grey)
20819,902,2600398,989220,-1,-1,Slime (Yellow),Slime (Grey)
20820,903,2607346,990792,-1,-1,Slime (Yellow),Slime (Grey)
20821,904,2614304,992365,-1,-1,Slime (Yellow),Slime (Grey)
20822,905,2621272,993939,-1,-1,Slime (Yellow),Slime (Grey)
20823,906,2628250,995513,-1,-1,Slime (Yellow),Slime (Grey)
20824,907,2635239,997087,-1,-1,Slime (Yellow),Slime (Grey)
20825,908,2642237,998662,-1,-1,Slime (Yellow),Slime (Grey)
20826,909,2649246,1000238,-1,-1,Goblin Thug (Green),Snake
20827,910,2656264,1001814,-1,-1,Goblin Thug (Green),Snake
20828,911,2663293,1003391,-1,-1,Goblin Thug (Green),Snake
20829,913,2670332,1004968,-1,-1,Goblin Thug (Green),Snake
20830,914,2677381,1006546,-1,-1,Goblin Thug (Green),Snake
20831,915,2684441,1008125,-1,-1,Goblin Thug (Green),Snake
